mua_objectid,mua_aggname_short,mua_country_code,mua_country,mua_mean_lon,mua_mean_lat,mua_cell_count,mua_worldpop_thousands,mua_area_m2,region_1,economy,sub_regions
1136,Vologda,643,Russia,39.875,59.225,15,264,94031240,Russia,other,Russia
1138,Voronezh,643,Russia,39.2,51.67115385,26,759,243003792,Russia,other,Russia
1179,Yakutsk,643,Russia,129.7171053,62.04605263,19,151,114610472,Russia,other,Russia
1188,Yaroslavl,643,Russia,39.89264706,57.62794118,17,394,143211792,Russia,other,Russia
1190,Yekaterinburg,643,Russia,60.61637931,56.82155172,29,903,267982176,Russia,other,Russia
837,Phnom-Penh,116,Cambodia,104.895,11.565,20,1708,233606656,SEAsia,other,SEAsia
1332,Ambon,360,Indonesia,128.18125,-3.68125,8,222,53658004,SEAsia,other,SEAsia
1532,Balikpapan,360,Indonesia,116.815,-1.245,15,473,138412080,SEAsia,other,SEAsia
1316,Bandar-Lampung,360,Indonesia,105.2776316,-5.406578947,19,1062,244914752,SEAsia,other,SEAsia
112,Bandung,360,Indonesia,107.6,-6.91875,24,5256,432314496,SEAsia,other,SEAsia
116,Banjarmasin,360,Indonesia,114.5931818,-3.329545455,11,714,144392736,SEAsia,other,SEAsia
144,Bengkulu,360,Indonesia,102.2977273,-3.834090909,11,261,92864840,SEAsia,other,SEAsia
254,Cirebon,360,Indonesia,108.4575,-6.7075,20,1096,239324384,SEAsia,other,SEAsia
1268,Denpasar,360,Indonesia,115.2065789,-8.690789474,19,1304,222714048,SEAsia,other,SEAsia
171,Jakarta+,360,Indonesia,106.8045455,-6.303787879,132,26451,2894050048,SEAsia,other,SEAsia
496,Jambi,360,Indonesia,103.6,-1.625,12,682,203399744,SEAsia,other,SEAsia
1407,Makassar,360,Indonesia,119.4723684,-5.159210526,19,1654,266951488,SEAsia,other,SEAsia
1530,Malang,360,Indonesia,112.6340909,-7.965909091,11,1199,174880816,SEAsia,other,SEAsia
1529,Manado,360,Indonesia,124.8431818,1.488636364,11,345,112266272,SEAsia,other,SEAsia
693,Mataram,360,Indonesia,116.11875,-8.58125,8,627,127309408,SEAsia,other,SEAsia
702,Medan,360,Indonesia,98.70071429,3.612142857,35,2740,572142528,SEAsia,other,SEAsia
815,Padang,360,Indonesia,100.3883333,-0.921666667,15,621,164738640,SEAsia,other,SEAsia
817,Palembang,360,Indonesia,104.7361111,-2.950925926,27,1558,408365728,SEAsia,other,SEAsia
828,Pekanbaru,360,Indonesia,101.4395833,0.485416667,24,867,350712960,SEAsia,other,SEAsia
850,Pontianak,360,Indonesia,109.3519231,-0.044230769,13,499,156396368,SEAsia,other,SEAsia
931,Samarinda,360,Indonesia,117.1392857,-0.492857143,14,606,155698272,SEAsia,other,SEAsia
971,Semarang,360,Indonesia,110.425,-7.006818182,22,1607,319636352,SEAsia,other,SEAsia
1025,Sukabumi,360,Indonesia,106.9068182,-6.906818182,11,481,128298784,SEAsia,other,SEAsia
1476,Surabaya,360,Indonesia,112.6715909,-7.379545455,44,4785,864302272,SEAsia,other,SEAsia
1030,Surakarta,360,Indonesia,110.8173077,-7.563461538,13,891,214806944,SEAsia,other,SEAsia
1057,Tasikmalaya,360,Indonesia,108.2295455,-7.343181818,11,563,114525552,SEAsia,other,SEAsia
1199,Yogyakarta,360,Indonesia,110.3694444,-7.783333333,18,1343,253929952,SEAsia,other,SEAsia
1125,Vientiane,418,Laos,102.64375,17.95,24,522,300338528,SEAsia,other,SEAsia
478,Ipoh,458,Malaysia,101.0958333,4.5875,24,739,426924512,SEAsia,other,SEAsia
578,Kota-Kinabalu,458,Malaysia,116.096875,5.971875,16,537,159035376,SEAsia,other,SEAsia
577,KotaBharu,458,Malaysia,102.25,6.139285714,14,397,196791568,SEAsia,other,SEAsia
584,Kuala-Lumpur,458,Malaysia,101.628125,3.059375,80,6806,1772075136,SEAsia,other,SEAsia
585,Kuala-Terengganu,458,Malaysia,103.105,5.348333333,15,227,132918040,SEAsia,other,SEAsia
586,Kuantan,458,Malaysia,103.3,3.825,10,226,140436720,SEAsia,other,SEAsia
1373,Kuching,458,Malaysia,110.35,1.55,16,431,232158944,SEAsia,other,SEAsia
1402,Sandakan,458,Malaysia,118.055,5.865,15,306,193598880,SEAsia,other,SEAsia
974,Seremban,458,Malaysia,101.95,2.7,16,450,255932128,SEAsia,other,SEAsia
98,Bago,104,Myanmar,96.475,17.325,9,129,78753864,SEAsia,other,SEAsia
680,Mandalay,104,Myanmar,96.1,21.93611111,18,1334,198422368,SEAsia,other,SEAsia
696,Mawlamyine,104,Myanmar,97.625,16.475,9,224,92446040,SEAsia,other,SEAsia
733,Monywa,104,Myanmar,95.13125,22.13125,8,159,81108288,SEAsia,other,SEAsia
767,Nay-Pyi-Taw,104,Myanmar,96.15588235,19.78676471,34,358,563030976,SEAsia,other,SEAsia
1182,Yangon,104,Myanmar,96.14435484,16.86532258,31,4639,479240800,SEAsia,other,SEAsia
1492,Port-Moresby,598,Papua_New_Guinea,147.1634615,-9.444230769,13,188,136431920,SEAsia,other,SEAsia
1331,Angeles,608,Philippines,120.5795455,15.14318182,11,377,119354464,SEAsia,other,SEAsia
1319,Bacolod,608,Philippines,122.9568182,10.64318182,11,477,132105448,SEAsia,other,SEAsia
99,Baguio,608,Philippines,120.5861111,16.40833333,9,425,95682232,SEAsia,other,SEAsia
1426,Basilan+,608,Philippines,121.975,6.7,6,72,45079952,SEAsia,other,SEAsia
1309,Batangas,608,Philippines,121.025,13.775,13,303,99441376,SEAsia,other,SEAsia
1290,Butuan,608,Philippines,125.525,8.95,6,185,65112596,SEAsia,other,SEAsia
1289,Cagayan-de-Oro,608,Philippines,124.625,8.475,9,547,94014592,SEAsia,other,SEAsia
1496,Cebu+,608,Philippines,123.9775641,10.24294872,39,2134,252159072,SEAsia,other,SEAsia
1249,Cotabato,608,Philippines,124.25,7.225,6,288,70163728,SEAsia,other,SEAsia
1270,Davao,608,Philippines,125.5694444,7.077777778,18,964,164171808,SEAsia,other,SEAsia
378,General-Santos,608,Philippines,125.17,6.115,10,318,110191384,SEAsia,other,SEAsia
1342,Iligan,608,Philippines,124.2607143,8.232142857,7,231,58353356,SEAsia,other,SEAsia
1424,Iloilo,608,Philippines,122.5383333,10.665,15,442,96177512,SEAsia,other,SEAsia
631,Lipa,608,Philippines,121.165,13.955,5,207,62681616,SEAsia,other,SEAsia
1431,Manila,608,Philippines,120.9939189,14.54121622,74,17418,1259941504,SEAsia,other,SEAsia
1310,Zamboanga,608,Philippines,122.0458333,6.933333333,12,478,85417088,SEAsia,other,SEAsia
1549,Bangkok+,764,Thailand,100.5565152,13.76015152,165,16207,3791156224,SEAsia,other,SEAsia
1548,Chon-Buri,764,Thailand,101.009375,13.3875,16,492,283269504,SEAsia,other,SEAsia
434,Hat-Yai,764,Thailand,100.475,7.025,9,264,121281424,SEAsia,other,SEAsia
601,Lampang,764,Thailand,99.475,18.275,9,111,100261160,SEAsia,other,SEAsia
751,Nakhon-Ratchasima,764,Thailand,102.0942308,14.94423077,13,237,170738704,SEAsia,other,SEAsia
896,Rayong,764,Thailand,101.2175,12.6875,20,340,254828544,SEAsia,other,SEAsia
1103,Udon-Thani,764,Thailand,102.7886364,17.41136364,11,154,109380008,SEAsia,other,SEAsia
213,Can-Tho,704,Viet_Nam,105.76875,10.03125,8,410,83966872,SEAsia,other,SEAsia
289,Da-Nang,704,Viet_Nam,108.1776316,16.06447368,19,895,199772880,SEAsia,other,SEAsia
428,Ha-Noi,704,Viet_Nam,105.855,21.04,30,3479,387498496,SEAsia,other,SEAsia
417,Hai-Phong,704,Viet_Nam,106.590625,20.9234375,32,1133,474204672,SEAsia,other,SEAsia
1429,Ho-Chi-Minh-City,704,Viet_Nam,106.727459,10.86188525,61,10561,1300000768,SEAsia,other,SEAsia
465,Hue,704,Viet_Nam,107.575,16.475,9,378,104158968,SEAsia,other,SEAsia
1392,Nha-Trang,704,Viet_Nam,109.1607143,12.25,14,409,159448992,SEAsia,other,SEAsia
1301,Vungtau,704,Viet_Nam,107.11875,10.38125,8,275,64515388,SEAsia,other,SEAsia
