mua_objectid,mua_aggname,mua_cellcount,mua_country_code,mua_country,mua_cell_count_orig,mua_worldpop_thousands,mua_area_m2,mua_pop_per_km2,region_1,economy,sub_regions,lowBA_lowPR_93_99,highBA_lowPR_93_99,lowBA_highPR_93_99,highBA_highPR_93_99,lowBA_lowPR_99_09,highBA_lowPR_99_09,lowBA_highPR_99_09,highBA_highPR_99_09,lowBA_lowPR_10_20,highBA_lowPR_10_20,lowBA_highPR_10_20,highBA_highPR_10_20,GDP_1990_Bdol_US2011,GDP_1991_Bdol_US2011,GDP_1992_Bdol_US2011,GDP_1993_Bdol_US2011,GDP_1994_Bdol_US2011,GDP_1995_Bdol_US2011,GDP_1996_Bdol_US2011,GDP_1997_Bdol_US2011,GDP_1998_Bdol_US2011,GDP_1999_Bdol_US2011,GDP_2000_Bdol_US2011,GDP_2001_Bdol_US2011,GDP_2002_Bdol_US2011,GDP_2003_Bdol_US2011,GDP_2004_Bdol_US2011,GDP_2005_Bdol_US2011,GDP_2006_Bdol_US2011,GDP_2007_Bdol_US2011,GDP_2008_Bdol_US2011,GDP_2009_Bdol_US2011,GDP_2010_Bdol_US2011,GDP_2011_Bdol_US2011,GDP_2012_Bdol_US2011,GDP_2013_Bdol_US2011,GDP_2014_Bdol_US2011,GDP_2015_Bdol_US2011
204,Cagliari,11,380,Italy,15,274,127437720,215,Europe,advanced,Europe,11,0,0,0,11,0,0,0,11,0,0,0,5.269014886,5.616959238,5.764511206,5.73627857,5.766810648,5.742070878,5.722183518,6.344929888,6.459071728,6.627893814,6.824505884,6.853874056,6.617044064,6.556492564,6.4703469,6.314193242,6.245189084,6.144587074,5.868130554,5.384034802,5.272608668,5.60363552,5.734048094,5.802108534,5.997005592,6.311268438
205,Calgary,58,124,Canada,58,1231,772257536,159,NorAmer,advanced,NorAmer,49,9,0,0,45,13,0,0,58,0,0,0,27.38901955,27.84053375,28.61825136,30.88729315,32.99033193,34.28566765,35.3562822,37.76513454,39.62435437,39.92303714,42.33106531,43.33732745,44.20549858,45.40203679,47.61755205,49.91724605,52.67765767,53.5056314,54.65282616,52.74485374,54.13258135,56.29012484,57.61566137,59.24924151,60.87403319,61.82600054
206,Camaguey,8,192,Cuba,8,172,93648752,184,LatAmerCarib,other,LatAmerCarib,8,0,0,0,8,0,0,0,8,0,0,0,2.80742247,2.51996094,2.24157133,1.92102746,1.94876469,2.01141324,2.18550663,2.26398033,2.28574118,2.44710442,2.61329649,2.70872209,2.76025993,2.8789541,3.06116589,3.42361414,3.86076021,4.16894454,4.37062201,4.46412516,4.60028834,4.73764115,4.88740197,5.02476296,5.08101886,5.14990054
207,Campina-Grande,12,76,Brazil,12,380,141707056,268,LatAmerCarib,other,LatAmerCarib,10,2,0,0,12,0,0,0,12,0,0,0,1.072719735,1.107873234,0.90366259,0.929412958,1.17927844,1.322015301,1.386607608,1.376850666,1.36884824,1.389725798,1.457656364,1.568649832,1.641699046,1.65213941,1.631338036,1.718489412,1.925627498,2.03612804,2.188431908,2.406446886,2.71972124,2.827953318,2.884344342,2.95657634,2.952759276,2.833328346
208,Campinas,29,76,Brazil,29,1173,391958048,299,LatAmerCarib,other,LatAmerCarib,14,15,0,0,27,2,0,0,28,1,0,0,18.02131858,18.07264768,18.96910021,20.32643598,20.0008257,21.35921497,21.40871624,22.58177891,22.65632945,23.27346723,24.22938703,24.49397122,24.66614223,24.67363193,25.45202726,26.94539087,28.15431069,30.05713706,30.97763547,30.64717149,37.69011557,39.1469271,39.88449108,40.96457373,40.91168352,39.25692462
209,Campo-Grande,24,76,Brazil,24,843,401704096,210,LatAmerCarib,other,LatAmerCarib,19,5,0,0,22,2,0,0,23,1,0,0,3.678448357,3.613833699,3.269834052,3.684994452,4.217923784,4.503085443,4.751502106,4.787838833,5.054553057,4.691484516,5.140990644,5.274064166,5.838753412,6.427617552,7.245611864,7.205687938,7.271961408,7.902188026,8.667138844,8.929647182,7.282362972,7.602086492,7.784244786,8.057722748,8.047319154,7.721828362
210,Campos-dos-Goytacazes,13,76,Brazil,13,330,135446944,244,LatAmerCarib,other,LatAmerCarib,13,0,0,0,13,0,0,0,13,0,0,0,4.339686336,4.721700356,4.722556756,4.845832954,4.705006772,4.97612633,4.88363066,5.069310302,5.04938583,5.5089437,5.665378786,5.684997322,5.82207149,5.619386144,6.172168872,6.385762962,6.711902924,6.842322648,7.313394412,6.968596304,8.346490998,8.627880268,8.74861948,8.943363386,8.93181608,8.570549776
211,Canberra,39,36,Australia,39,383,579302016,66,AustraliaNZ,advanced,AustraliaNZ,38,1,0,0,38,1,0,0,38,1,0,0,11.47389908,11.2699749,11.15782623,11.68036346,12.20053404,12.23978364,12.49674888,12.84806784,13.643626,14.25715314,14.99177908,15.15226274,16.02314847,16.27517129,16.92034557,17.34862925,17.9851271,18.74882884,19.76236755,20.16218842,20.59097082,21.13718877,21.88448376,22.39528031,22.97559313,23.54397447
212,Cancun,11,484,Mexico,16,723,155365616,465,LatAmerCarib,advanced,LatAmerCarib,7,4,0,0,7,4,0,0,11,0,0,0,4.944168284,5.538249609,6.041843243,6.473541978,6.817558881,6.529572352,7.068109883,7.886347097,8.422869494,8.326386778,8.732205589,9.685163961,9.288282861,9.375625038,9.807829849,9.748196914,9.744018678,9.099653238,8.917311808,8.451938453,8.631552513,8.962233455,9.307312149,9.352810926,9.517236924,9.71473285
213,Can-Tho,8,704,Viet_Nam,8,410,83966872,488,SEAsia,other,SEAsia,5,3,0,0,4,4,0,0,2,6,0,0,0.278994638,0.242118248,0.199538027,0.170707976,0.181908076,0.199474713,0.223458842,0.246353206,0.260940852,0.266193303,0.266431765,0.249364981,0.230036246,0.220401084,0.232043836,0.276139104,0.363899397,0.51040243,0.680504183,0.716358329,0.761425567,0.807266418,0.847678998,0.891589912,0.943695327,1.005367864
214,Caracas,22,862,Venezuela,22,2234,370434464,603,LatAmerCarib,other,LatAmerCarib,22,0,0,0,22,0,0,0,22,0,0,0,27.30034104,29.36328694,30.5458087,30.0607481,28.82413215,29.43559402,28.8734966,30.20021116,29.79562894,27.57017927,28.14005656,29.13962269,26.59902653,24.57313675,29.11165625,32.16719865,35.402403,38.56920892,40.68026093,39.45539837,38.95003002,40.54430355,42.80070653,41.8328219,40.15116113,37.81862384
215,Caruaru,9,76,Brazil,9,316,120374576,263,LatAmerCarib,other,LatAmerCarib,8,1,0,0,8,1,0,0,9,0,0,0,1.215575208,1.317117483,1.160171646,1.144515258,1.287886112,1.468933683,1.517451803,1.535919839,1.56500227,1.363506388,1.390552643,1.441877797,1.531265206,1.50590572,1.56569697,1.662594405,1.747288775,1.858744394,1.948991374,2.026217877,2.589172223,2.687492029,2.736301974,2.798996982,2.795383049,2.682317957
216,Napoli+,73,380,Italy,84,3500,1236759936,283,Europe,advanced,Europe,64,9,0,0,73,0,0,0,73,0,0,0,76.55641921,76.67554555,76.50494951,75.67665037,77.09823238,77.67502235,78.54441095,78.14664381,80.14317126,81.4421079,84.62958447,87.17206895,89.01378192,88.49271571,89.52486469,89.96018119,91.44781935,92.18799774,89.85070234,84.82259066,86.03870037,87.31833616,85.53252781,83.93552169,83.71026622,85.16115332
217,Catania,23,380,Italy,28,683,373186880,183,Europe,advanced,Europe,22,1,0,0,20,3,0,0,20,3,0,0,13.4324211,14.0076309,14.06960041,14.04743319,14.04979092,14.22693962,14.31299704,14.72965216,15.05324089,15.15178911,15.61318642,16.0648453,16.13081507,16.19519109,16.29962995,16.75534324,17.14238573,17.2229209,17.0071481,16.37140331,16.64177246,16.88858623,16.5428088,16.2121795,16.15124664,16.41377483
218,Caxias-Do-Sul,13,76,Brazil,13,416,149369824,279,LatAmerCarib,other,LatAmerCarib,9,4,0,0,12,1,0,0,13,0,0,0,3.8712884,3.809351516,4.003183506,4.155773804,4.829460808,4.9620178,4.983639873,5.046542832,4.96154814,4.471150277,4.656016724,4.88065874,5.107740284,5.34526856,5.519598729,5.432362497,5.610851917,6.018944531,6.328518762,6.541510882,8.047812149,8.355558051,8.509334204,8.755523166,8.744218799,8.390540552
219,Cenxi,8,156,China,8,146,64439060,227,China,other,China,7,1,0,0,8,0,0,0,7,1,0,0,0.122174561,0.134197972,0.156594892,0.18329042,0.215507194,0.236252114,0.250729155,0.261134788,0.275091422,0.287320864,0.296168608,0.319757492,0.34873459,0.372551734,0.415836824,0.453090792,0.534881854,0.633570188,0.677625764,0.747888546,0.9185467,1.006422662,1.08512638,1.16814298,1.250213926,1.333419476
220,Chandrapur,10,356,India,10,222,105807784,210,India,other,India,10,0,0,0,9,1,0,0,9,1,0,0,0.87600804,0.874207507,1.01235193,1.107716666,1.20758165,1.304738652,1.391696672,1.423814152,1.47735817,1.563227332,1.56905429,1.658439274,1.763312338,1.905209194,2.080625782,2.387275852,2.691565246,2.944275954,2.99376625,3.315050982,3.587919012,3.842002354,4.075674022,4.364326396,4.68273851,5.03975483
221,Changchun,34,156,China,34,3374,485892352,694,China,other,China,16,18,0,0,4,8,5,17,0,0,12,22,4.201793548,4.395903698,4.998355892,5.63684169,6.345103148,6.805628064,7.604797062,8.108808852,8.813257694,9.536918232,10.94649564,11.8047377,12.97408452,14.15771976,15.33891037,16.82398287,19.49281424,23.30803085,26.08705204,29.86461843,33.73158954,37.17629263,40.31953509,43.69691078,46.76695407,49.87943291
222,Changde,13,156,China,13,689,136299776,506,China,other,China,8,5,0,0,5,8,0,0,4,2,1,6,0.754406327,0.806514573,0.897639008,0.986797505,1.123274415,1.278162648,1.430832562,1.567684356,1.673537814,1.807101624,1.957565452,2.090828802,2.241762486,2.416001842,2.694996956,2.972146032,3.33711017,3.91287749,4.49118172,5.096783124,5.776292766,6.336522292,6.84033062,7.378927768,7.89735305,8.422945796
223,Changji,12,156,China,12,390,96176960,406,China,other,China,9,3,0,0,9,3,0,0,7,1,4,0,0.288244914,0.354978442,0.40076236,0.43123059,0.496393138,0.538895854,0.560844478,0.633226812,0.678519498,0.725345199,0.834380919,0.89587578,0.950660275,1.059144956,1.133912835,1.251406919,1.421359204,1.574949347,1.692744901,1.72838422,2.062236332,2.270147473,2.459114774,2.66181104,2.848823274,3.038421242
224,Changning,6,156,China,6,145,62839732,231,China,other,China,6,0,0,0,5,1,0,0,4,2,0,0,0.103180169,0.1097169,0.12147355,0.132853658,0.150467303,0.170371556,0.189800392,0.206969128,0.219918212,0.236388252,0.254926516,0.27093997,0.289066298,0.30999572,0.344084126,0.377591142,0.421856602,0.492187546,0.562124374,0.63475006,0.715793926,0.78130286,0.839213884,0.90076874,0.96405458,1.02821526
225,Changshu,23,156,China,24,1005,333479776,301,China,other,China,14,9,0,0,0,0,1,22,0,0,2,21,1.525519032,1.637053432,2.039563204,2.480740982,2.866053588,3.188466182,3.469849594,3.750161702,4.041434036,4.368064374,4.734140542,5.1476235,5.676941068,6.35312794,7.013008646,8.14855534,9.220730626,10.51164975,11.49313202,12.76697187,14.21702637,15.54696951,16.73022729,17.94329034,19.20394285,20.48202342
226,Changyi,6,156,China,6,154,75616840,204,China,other,China,6,0,0,0,3,3,0,0,2,4,0,0,0.157908434,0.179135182,0.202494408,0.220784266,0.260951862,0.293705578,0.325244776,0.3502407,0.375327596,0.404090182,0.437582388,0.474130668,0.520428586,0.58296836,0.66306756,0.759116664,0.8862961,0.99821421,1.080429304,1.18168544,1.27088643,1.38796597,1.49167348,1.5976594,1.70990706,1.8237067
227,Changzhi,28,156,China,28,860,403783936,213,China,other,China,28,0,0,0,26,2,0,0,23,5,0,0,1.032898064,1.07358208,1.183320532,1.269856563,1.321032022,1.509931629,1.698904865,1.890298017,2.06851542,2.169344087,2.348426934,2.538878843,2.858796422,3.34875077,3.833930404,4.256373782,4.64884151,5.375883094,6.25204698,6.302619854,7.143280666,7.826186128,8.43774086,9.09057712,9.72925865,10.37677122
228,Chaohu,8,156,China,9,294,87272464,337,China,other,China,7,1,0,0,5,3,0,0,6,2,0,0,0.254920108,0.244714896,0.27672149,0.311240052,0.339174529,0.4082784,0.442149959,0.482816718,0.524275323,0.566650325,0.592741423,0.653603087,0.698201716,0.743992034,0.828027892,0.874317026,0.979037298,1.126347436,1.235807792,1.414036216,1.68788821,1.847272806,1.98947822,2.14108468,2.2915122,2.444019096
229,Chaoyang,12,156,China,12,450,99741480,451,China,other,China,11,1,0,0,6,6,0,0,3,9,0,0,0.992573768,1.065180305,1.22242594,1.447729242,1.514784502,1.506568164,1.59296681,1.757399772,1.905932266,2.072788082,2.265047732,2.407716282,2.574114686,2.707529408,2.762127026,3.130518644,3.507915492,4.01672601,4.53953121,5.07550697,5.73872631,6.27855124,6.75960515,7.245294354,7.754331424,8.27040513
230,Charleroi,14,56,Belgium,14,252,148904480,169,Europe,advanced,Europe,14,0,0,0,14,0,0,0,14,0,0,0,4.89481038,4.97279496,5.03974618,4.98745747,5.15346764,5.29178201,5.39779637,5.43842911,5.57883712,5.73278785,5.91340041,5.98711232,6.05359944,6.21773206,6.44449764,6.58110209,6.75081695,6.91557843,7.11200179,6.8579619,7.0046171,7.10091662,7.12921043,7.16286333,7.27734914,7.39513008
231,Charleston+,39,840,USA,44,386,623697536,62,NorAmer,advanced,NorAmer,36,3,0,0,34,5,0,0,38,1,0,0,9.892641177,9.949727319,10.30935238,10.73276896,11.32431292,11.68621125,12.18278564,12.73308033,13.33007243,14.06786285,14.63426761,14.75886763,15.17065269,15.63799659,16.21014395,16.8352627,17.22490879,17.44550369,17.35416315,17.13616293,17.60443874,18.00634067,18.52841841,18.9018785,19.40558582,19.91960165
232,Charlotte,24,840,USA,24,270,278941472,97,NorAmer,advanced,NorAmer,18,6,0,0,19,5,0,0,19,5,0,0,11.2677444,11.44028766,12.14961617,12.79152725,13.51425334,14.08178443,14.77016379,15.6369133,16.40291605,17.35660901,18.06986895,18.13612926,18.4275835,18.9103354,19.76915202,20.55365567,20.8433032,21.1737821,21.03029741,20.68860618,21.26009549,21.7588703,22.40355935,22.83746833,23.44605311,24.06709448
233,Chattanooga,28,840,USA,28,241,405101824,59,NorAmer,advanced,NorAmer,27,1,0,0,28,0,0,0,28,0,0,0,7.47980923,7.62518122,8.096989534,8.478434824,8.93810394,9.311720646,9.64299998,10.04133169,10.53130576,11.0733507,11.42605901,11.60365584,11.93615282,12.33887349,12.73032286,13.09701361,13.25423926,13.41632532,13.2286298,13.02905993,13.43452858,13.71615497,14.08807524,14.36549443,14.7483142,15.13896901
234,Cheboksary,14,643,Russia,16,349,120735568,289,Russia,other,Russia,14,0,0,0,13,1,0,0,13,1,0,0,5.320717379,5.088853276,4.388487839,4.050149909,3.578317381,3.460654418,3.343310241,3.212190843,3.110691895,2.937749092,3.029979401,3.451637848,3.625141346,3.882007802,4.262285001,4.149498564,4.877983312,5.558350057,6.243541616,5.481053998,4.574783827,4.788709514,4.972092006,5.045641087,4.988073618,4.7886298
235,Chelyabinsk,31,643,Russia,35,949,302262464,314,Russia,other,Russia,31,0,0,0,24,7,0,0,23,8,0,0,22.07726102,21.10680919,18.19484076,16.78564573,14.82457771,14.33180846,14.84187075,14.10874952,11.56877608,13.02026467,14.74771789,14.82302471,15.60047735,17.58685767,19.37212009,19.47334594,21.76387748,24.69334123,24.81316826,20.54076954,17.71394761,18.53569079,19.23859139,19.52699403,19.30420253,18.53233989
236,Chennai,36,356,India,42,8539,746349888,1144,India,other,India,18,18,0,0,12,24,0,0,12,17,0,7,10.20470901,10.52750426,11.48610074,12.58169746,13.76106806,14.99944541,16.27374452,17.11738564,18.50705635,20.75478067,22.57815407,22.62760081,23.22753597,24.78111167,27.59095639,31.95397813,36.13673491,38.361338,40.16658998,44.15213876,48.47691038,52.06305447,55.39301881,59.24694651,63.56947938,68.41607288
237,Chenzhou,11,156,China,11,308,121902840,253,China,other,China,9,2,0,0,8,3,0,0,5,6,0,0,0.400522861,0.428662561,0.477609966,0.525600285,0.598904135,0.682165755,0.764388134,0.838290331,0.895718954,0.968075817,1.049600723,1.122163308,1.204362321,1.299256503,1.450728622,1.601505661,1.799945794,2.112592771,2.427230086,2.757257522,3.127960684,3.434741862,3.711516072,4.007732094,4.289305386,4.574771804
238,Cheonan,9,410,Korea_South,9,426,102734128,415,EastAsia,advanced,EastAsia,5,4,0,0,0,0,4,5,1,0,5,3,4.45578617,4.92852976,5.33470256,5.77705392,6.16631628,6.52916492,7.10085855,7.66077495,7.38084516,8.14249614,8.92876116,9.18435308,9.97474522,10.72036191,11.46339194,12.20779039,13.08358831,13.708194,14.05606154,15.175876,16.37869128,16.96325461,17.38376641,17.90902474,18.47780562,18.93445018
239,Cherepovets,16,643,Russia,17,277,117497032,236,Russia,other,Russia,16,0,0,0,16,0,0,0,15,1,0,0,9.298137479,8.868599203,7.627416803,7.020676378,6.186562155,5.967718763,4.167114401,3.82565411,4.467759241,5.387034985,6.170343824,4.982789149,5.367515114,6.335900119,7.944615532,8.012845609,7.324874422,7.722489428,8.262214864,5.834300771,5.224311471,5.472028263,5.684953708,5.773489212,5.707616491,5.479402931
240,Cherthala,6,356,India,10,164,65377240,251,India,other,India,6,0,0,0,6,0,0,0,6,0,0,0,0.55595921,0.599663116,0.635147388,0.647544658,0.706726676,0.799259178,0.909272212,0.994303328,1.095454682,1.21745074,1.26630318,1.335217626,1.44569878,1.5529429,1.696774616,1.964718408,2.08203364,2.23698791,2.35895928,2.54986978,2.89744144,3.09251298,3.26995973,3.45410513,3.7061096,3.98866683
241,Chicago+,182,840,USA,198,5947,3217033984,185,NorAmer,advanced,NorAmer,161,21,0,0,180,2,0,0,182,0,0,0,210.574756,208.4719346,219.0395113,223.7750401,234.0496767,241.7420786,252.1917216,263.3231759,273.7819496,283.882543,294.4429269,295.9796105,304.7692185,315.6978197,326.7029926,335.9351653,346.752783,355.616047,356.3156662,346.2847376,355.6496769,364.1862805,375.1829191,383.7914435,394.0189534,404.4557385
242,Chifeng,19,156,China,19,620,195264864,318,China,other,China,15,4,0,0,14,5,0,0,8,0,8,3,0.460433963,0.494160937,0.544713802,0.586832269,0.639439467,0.698027423,0.805109427,0.877815347,0.974890141,1.076803475,1.173655243,1.277931084,1.412970551,1.617390629,1.853391051,2.141265548,2.525873929,3.032543845,3.693953126,4.192103506,4.823852282,5.312870168,5.758052909,6.235897669,6.674016852,7.118192777
243,Chihuahua,25,484,Mexico,25,846,328058336,258,LatAmerCarib,advanced,LatAmerCarib,23,2,0,0,18,7,0,0,25,0,0,0,10.96405708,11.49325677,11.93117176,12.37164546,12.82928162,11.78354046,12.50676244,13.2030492,13.88156251,14.34979099,15.34138885,15.12799786,14.62356623,15.29163057,15.9191056,16.97807391,18.26184535,13.49003449,13.42301338,12.71548912,12.83760301,13.33193233,13.84759965,14.01814437,14.2645871,14.5605976
244,Chimbote,8,604,Peru,12,302,101857784,296,LatAmerCarib,other,LatAmerCarib,8,0,0,0,8,0,0,0,8,0,0,0,0.620170908,0.573799781,0.555989155,0.593966265,0.682150324,0.681179869,0.714796206,0.834511648,0.955196821,1.140064998,1.379946281,1.613163696,1.922026432,1.992990668,2.078484654,2.164395051,2.238122192,2.410998552,2.646889114,2.675766228,2.793173285,2.961939074,3.125167095,3.293198653,3.343992931,3.425477647
245,Chita,17,643,Russia,17,192,150738656,127,Russia,other,Russia,17,0,0,0,17,0,0,0,17,0,0,0,5.491544693,5.171760684,4.391830847,3.991453953,3.472839216,3.307693217,2.657210152,2.551331116,2.581526562,2.633605434,2.808704857,2.819860337,3.130560686,3.312968712,3.190573695,3.043197459,3.480675301,3.791254347,4.154897251,4.291905132,3.540922362,3.712995186,3.861895347,3.927997597,3.883181283,3.727915707
246,Chittagong,12,50,Bangladesh,14,3078,174641392,1762,OtherAsia,other,SouthAsia,11,1,0,0,12,0,0,0,10,0,2,0,3.908510468,4.006192856,4.15371261,4.240026923,4.249624165,4.316824034,4.427686266,4.594728439,4.837697667,5.088166383,5.382233996,5.667509614,5.897142751,6.1916051,6.536392883,6.99196609,7.482455745,8.044801125,8.570049125,9.046063822,9.59223164,10.24105733,10.93512805,11.59273919,12.28535958,13.08010824
247,Chitungwiza,8,716,Zimbabwe,8,404,116036568,348,Africa,other,EastAfrica,8,0,0,0,8,0,0,0,8,0,0,0,0.498564462,0.523949682,0.475746887,0.480665252,0.525722565,0.527826344,0.584449069,0.602655563,0.623358401,0.622444354,0.608398784,0.611958511,0.553592724,0.456452989,0.42673918,0.398683759,0.38060725,0.361953111,0.293581749,0.30598041,0.334559326,0.366588026,0.396258324,0.404337102,0.410145368,0.404894022
248,Chongqing,52,156,China,52,4756,782639936,608,China,other,China,36,16,0,0,12,1,14,25,0,0,30,22,6.202754862,7.105342499,8.63785271,10.55951631,11.9158111,13.21218422,14.10612821,15.460974,16.87651232,18.41946107,20.72692161,23.05686187,25.71435755,29.05557413,31.99168589,36.18003663,41.34837521,47.51575626,51.67022491,55.77557505,62.52484278,68.79084416,74.47908254,80.58039049,86.24177836,91.98142212
249,Christchurch,22,554,New_Zealand,24,312,277530944,112,AustraliaNZ,advanced,AustraliaNZ,22,0,0,0,22,0,0,0,20,2,0,0,6.092950303,5.846184698,5.954814019,6.375116073,6.726454774,7.05072609,7.312425769,7.480451719,7.579969654,8.082273644,8.386449578,8.772679939,9.196225526,9.59379724,9.97599456,10.36762214,10.71351845,11.09409946,11.02931839,11.03205725,11.23198156,11.61617304,12.04270977,12.11449617,12.44337775,12.75861845
250,Chukyo+,138,392,Japan,145,7116,2612050432,272,EastAsia,advanced,EastAsia,112,24,2,0,67,1,68,2,107,19,12,0,224.4399778,234.4531598,232.4155162,228.6978232,229.4392403,235.8799673,247.8027161,244.9669386,242.460998,241.4927981,246.4184845,250.8505686,254.7285155,257.5712507,263.6614739,270.9758991,278.0940548,286.7775638,267.9732668,249.9751997,262.0121555,261.1183761,265.9758492,268.470349,268.4549711,269.7225304
251,Chuxiong,11,156,China,11,263,93781112,280,China,other,China,9,2,0,0,9,2,0,0,10,1,0,0,0.266116896,0.290653447,0.32600954,0.359129594,0.386611145,0.422145439,0.49164758,0.529349754,0.580299383,0.610619888,0.632542061,0.661739266,0.7041426,0.742822552,0.820488265,0.86447179,0.973633772,1.105369518,1.21034281,1.315185456,1.448431502,1.589664312,1.71685156,1.852872704,1.98305114,2.115029116
252,Chuzhou,14,156,China,14,371,149067296,249,China,other,China,12,2,0,0,10,4,0,0,5,6,0,3,0.429026159,0.412836053,0.467918684,0.527481187,0.576094252,0.694962257,0.754198391,0.825252792,0.897906658,0.972373455,1.019082262,1.126151398,1.205603574,1.287463735,1.436008425,1.519596962,1.705329778,1.966225602,2.162050732,2.479314402,2.966013066,3.253275106,3.511490456,3.787483726,4.053583144,4.323361234
253,Cincinnati,38,840,USA,38,584,554355776,105,NorAmer,advanced,NorAmer,30,8,0,0,35,3,0,0,38,0,0,0,30.15201977,29.86166984,30.82555258,31.59074025,33.06335731,33.61830083,34.36781652,35.99867012,37.33842714,38.67458289,39.41545729,39.64307436,40.86034827,42.23658688,43.15946126,44.00099412,44.61825358,44.9762132,44.89524532,44.59012339,45.88478881,46.89685525,48.22005123,49.23058065,50.54250826,51.88128184
254,Cirebon,19,360,Indonesia,20,1096,239324384,458,SEAsia,other,SEAsia,17,2,0,0,18,1,0,0,19,0,0,0,3.519735262,3.911486614,4.268319066,4.64756754,5.060867326,5.53926822,6.00180058,6.30165295,5.478006174,5.52194411,5.80213736,5.973245536,6.2386014,6.58642817,7.03405398,7.626027176,8.26247091,8.55653999,9.13065116,9.463146194,9.83251317,10.39029035,10.96460931,11.42568927,11.95437864,12.48489267
